id,employee_id,skill_id,level,years_experience,is_certified,certification_name,last_assessed,notes
354,48,143,Beginner,1.6,False,Internal Training Course Certification,2025-11-10T05:04:38.087839,
355,48,95,Advanced,1.8,False,,2026-02-28T05:04:38.087854,
356,48,189,Expert,7.9,True,Internal Training Course Certification,2025-12-06T05:04:38.087869,
357,48,61,Intermediate,7.1,False,,2026-04-10T05:04:38.087884,
358,49,54,Advanced,4.9,False,Internal Training Course Certification,2026-03-17T05:04:38.088149,
359,49,71,Advanced,4.1,True,Internal Training Course Certification,2025-09-28T05:04:38.088168,
360,49,172,Advanced,5.2,False,,2026-01-08T05:04:38.088184,
361,49,85,Expert,5.0,False,,2025-08-30T05:04:38.088203,
362,49,186,Expert,3.0,False,,2026-05-16T05:04:38.088218,
363,49,3,Intermediate,0.6,False,,2026-02-22T05:04:38.088233,
364,50,118,Beginner,4.5,True,,2025-10-26T05:04:38.088292,
365,50,192,Expert,4.5,True,Internal Training Course Certification,2026-01-28T05:04:38.088308,
366,50,130,Advanced,6.7,True,Internal Training Course Certification,2025-11-01T05:04:38.088322,
367,50,74,Intermediate,2.7,True,Internal Training Course Certification,2025-11-28T05:04:38.088337,
368,50,105,Intermediate,6.4,False,,2026-02-03T05:04:38.088352,
369,50,83,Beginner,6.6,False,,2026-06-22T05:04:38.088367,
370,50,27,Intermediate,7.8,True,Internal Training Course Certification,2026-02-23T05:04:38.088382,
371,50,99,Intermediate,4.4,False,,2025-08-20T05:04:38.088396,
372,51,100,Intermediate,1.9,False,Internal Training Course Certification,2026-05-19T05:04:38.088452,
373,51,121,Expert,4.5,False,,2026-01-16T05:04:38.088467,
374,51,81,Beginner,2.4,False,Internal Training Course Certification,2026-03-06T05:04:38.088481,
375,51,49,Beginner,4.9,True,,2026-05-15T05:04:38.088496,
376,51,182,Expert,5.9,True,Internal Training Course Certification,2026-05-23T05:04:38.088511,
377,51,3,Intermediate,7.1,False,Internal Training Course Certification,2026-05-07T05:04:38.088525,
378,51,149,Expert,2.8,True,,2026-04-06T05:04:38.088539,
379,51,123,Advanced,3.6,False,Internal Training Course Certification,2026-05-30T05:04:38.088554,
380,51,46,Beginner,6.4,False,Internal Training Course Certification,2026-01-24T05:04:38.088571,
381,52,110,Expert,4.3,False,,2026-06-19T05:04:38.088626,
382,52,74,Advanced,4.2,True,Internal Training Course Certification,2026-07-07T05:04:38.088643,
383,52,1,Intermediate,1.3,True,Internal Training Course Certification,2026-03-09T05:04:38.088656,
384,52,103,Expert,3.5,False,Internal Training Course Certification,2026-04-13T05:04:38.088669,
385,52,19,Expert,7.0,False,,2025-12-04T05:04:38.088682,
386,52,97,Expert,3.6,False,,2026-03-16T05:04:38.088695,
387,52,8,Intermediate,3.5,False,,2026-03-21T05:04:38.088708,
388,52,162,Expert,4.8,False,Internal Training Course Certification,2026-02-24T05:04:38.088721,
389,52,21,Expert,3.0,False,Internal Training Course Certification,2026-03-20T05:04:38.088734,
390,53,185,Intermediate,1.5,False,,2026-05-07T05:04:38.088785,
391,53,158,Advanced,1.1,False,,2026-06-03T05:04:38.088798,
392,53,164,Expert,6.0,True,,2026-05-14T05:04:38.088812,
393,53,152,Intermediate,2.4,True,,2025-08-28T05:04:38.088825,
394,53,189,Expert,7.2,False,,2025-11-20T05:04:38.088839,
395,53,95,Intermediate,1.8,True,Internal Training Course Certification,2025-09-03T05:04:38.088852,
396,53,148,Expert,2.3,True,Internal Training Course Certification,2026-01-04T05:04:38.088867,
397,53,19,Beginner,7.2,True,,2026-01-11T05:04:38.088881,
398,53,70,Intermediate,5.3,False,,2026-05-22T05:04:38.088897,
399,53,196,Intermediate,5.7,False,Internal Training Course Certification,2025-12-20T05:04:38.088910,
400,54,78,Advanced,5.1,True,,2026-04-16T05:04:38.088967,
401,54,27,Expert,3.5,False,,2026-03-04T05:04:38.088981,
402,54,173,Intermediate,4.3,False,Internal Training Course Certification,2026-01-06T05:04:38.088994,
403,54,115,Expert,1.6,False,Internal Training Course Certification,2025-08-22T05:04:38.089008,
404,54,195,Advanced,2.3,True,,2026-05-04T05:04:38.089022,
405,54,39,Intermediate,5.7,True,Internal Training Course Certification,2026-02-10T05:04:38.089035,
406,54,183,Beginner,3.3,False,,2026-04-07T05:04:38.089049,
407,54,125,Advanced,1.6,False,Internal Training Course Certification,2025-12-18T05:04:38.089062,
408,54,130,Expert,6.6,False,Internal Training Course Certification,2025-12-26T05:04:38.089075,
409,54,178,Beginner,0.8,True,,2025-12-27T05:04:38.089088,
410,55,20,Advanced,6.8,False,Internal Training Course Certification,2026-01-07T05:04:38.089138,
411,55,177,Advanced,1.5,False,Internal Training Course Certification,2025-10-05T05:04:38.089151,
412,55,105,Expert,7.9,False,Internal Training Course Certification,2026-03-12T05:04:38.089165,
413,55,179,Expert,6.9,False,,2025-12-27T05:04:38.089178,
414,55,25,Advanced,6.1,False,,2026-03-16T05:04:38.089191,
415,55,114,Expert,2.8,True,Internal Training Course Certification,2026-01-23T05:04:38.089204,
416,55,62,Advanced,5.4,True,,2026-03-05T05:04:38.089217,
417,55,41,Beginner,2.9,True,Internal Training Course Certification,2025-12-22T05:04:38.089231,
418,55,83,Intermediate,0.7,True,,2025-11-14T05:04:38.089245,
419,56,152,Intermediate,5.4,False,,2026-03-13T05:04:38.089297,
420,56,14,Intermediate,5.8,False,,2026-06-17T05:04:38.089311,
421,56,119,Intermediate,7.5,False,,2025-08-21T05:04:38.089324,
422,56,151,Intermediate,0.6,True,Internal Training Course Certification,2026-02-11T05:04:38.089338,
423,56,175,Intermediate,6.8,False,Internal Training Course Certification,2025-10-05T05:04:38.089352,
424,56,90,Intermediate,6.6,False,,2026-03-01T05:04:38.089365,
425,56,78,Advanced,7.9,False,,2025-12-13T05:04:38.089378,
426,57,145,Intermediate,3.1,False,Internal Training Course Certification,2026-06-05T05:04:38.089428,
427,57,185,Intermediate,7.4,True,,2025-11-29T05:04:38.089441,
428,57,87,Intermediate,6.2,True,,2026-05-16T05:04:38.089453,
429,57,195,Intermediate,1.7,True,Internal Training Course Certification,2026-07-14T05:04:38.089465,
430,57,41,Beginner,2.9,True,,2025-11-02T05:04:38.089477,
431,57,194,Intermediate,6.9,False,,2026-07-31T05:04:38.089490,
432,57,173,Expert,1.8,False,Internal Training Course Certification,2026-06-01T05:04:38.089502,
433,57,104,Advanced,7.0,True,,2025-12-12T05:04:38.089514,
434,57,97,Beginner,1.8,True,Internal Training Course Certification,2026-01-03T05:04:38.089526,
435,58,78,Beginner,6.4,False,Internal Training Course Certification,2026-04-20T05:04:38.089573,
436,58,118,Expert,4.6,False,,2026-04-25T05:04:38.089586,
437,58,99,Intermediate,3.4,False,Internal Training Course Certification,2025-10-30T05:04:38.089599,
438,58,52,Expert,2.8,False,,2026-02-13T05:04:38.089611,
439,58,135,Expert,0.6,False,,2026-02-13T05:04:38.089627,
440,58,15,Expert,0.8,False,,2026-07-20T05:04:38.089639,
441,58,57,Intermediate,7.9,False,,2026-01-05T05:04:38.089652,
442,59,135,Intermediate,4.9,True,,2025-11-23T05:04:38.089697,
443,59,66,Intermediate,5.7,False,Internal Training Course Certification,2026-04-16T05:04:38.089709,
444,59,163,Expert,7.7,False,Internal Training Course Certification,2026-06-19T05:04:38.089722,
445,59,134,Advanced,2.2,True,,2025-09-19T05:04:38.089735,
446,59,113,Beginner,4.9,False,,2025-10-28T05:04:38.089747,
447,60,93,Advanced,7.3,False,Internal Training Course Certification,2026-05-31T05:04:38.089798,
448,60,43,Advanced,3.9,False,,2025-10-22T05:04:38.089817,
449,60,55,Intermediate,2.9,False,,2025-08-30T05:04:38.089832,
450,60,39,Expert,4.2,True,Internal Training Course Certification,2025-10-10T05:04:38.089844,
451,60,121,Advanced,2.7,False,Internal Training Course Certification,2026-01-26T05:04:38.089857,
452,60,70,Expert,4.2,True,Internal Training Course Certification,2026-05-23T05:04:38.089869,
453,60,162,Beginner,5.4,True,,2025-10-16T05:04:38.089881,
454,60,176,Beginner,1.1,False,Internal Training Course Certification,2026-06-12T05:04:38.089893,
455,60,107,Advanced,1.3,False,,2026-05-03T05:04:38.089906,
456,60,2,Expert,2.0,False,Internal Training Course Certification,2026-06-30T05:04:38.089918,
457,61,95,Beginner,1.5,True,Internal Training Course Certification,2026-04-19T05:04:38.089967,
458,61,126,Intermediate,0.6,False,,2026-05-24T05:04:38.089984,
459,61,45,Beginner,4.3,False,,2026-01-18T05:04:38.089996,
460,61,70,Expert,4.0,True,,2025-09-17T05:04:38.090009,
461,61,33,Advanced,6.9,False,Internal Training Course Certification,2026-01-05T05:04:38.090024,
462,61,56,Intermediate,5.4,False,Internal Training Course Certification,2025-10-24T05:04:38.090039,
463,62,7,Advanced,0.5,False,Internal Training Course Certification,2026-01-30T05:04:38.090088,
464,62,195,Beginner,1.1,True,,2026-04-28T05:04:38.090101,
465,62,194,Expert,3.7,True,Internal Training Course Certification,2026-03-24T05:04:38.090113,
466,62,52,Expert,4.3,False,,2026-04-09T05:04:38.090126,
467,62,9,Expert,4.5,True,Internal Training Course Certification,2026-06-27T05:04:38.090138,
468,62,25,Beginner,3.1,False,Internal Training Course Certification,2026-07-15T05:04:38.090150,
469,62,121,Intermediate,5.3,True,,2025-11-18T05:04:38.090162,
470,62,172,Expert,7.4,True,,2025-12-23T05:04:38.090175,
471,62,173,Advanced,7.8,False,Internal Training Course Certification,2025-12-25T05:04:38.090187,
472,62,97,Expert,6.8,False,,2025-10-18T05:04:38.090199,
473,63,52,Advanced,7.7,False,,2025-10-23T05:04:38.090247,
474,63,105,Beginner,0.6,True,Internal Training Course Certification,2025-09-19T05:04:38.090259,
475,63,109,Beginner,4.9,True,Internal Training Course Certification,2025-10-29T05:04:38.090272,
476,63,33,Expert,3.8,True,Internal Training Course Certification,2026-01-01T05:04:38.090284,
477,63,73,Beginner,6.5,True,,2025-09-27T05:04:38.090297,
478,63,20,Intermediate,3.0,False,,2026-07-18T05:04:38.090311,
479,63,127,Intermediate,4.6,False,Internal Training Course Certification,2026-07-22T05:04:38.090322,
480,63,113,Beginner,4.4,True,,2025-11-22T05:04:38.090334,
481,63,110,Intermediate,4.7,True,,2025-12-15T05:04:38.090346,
482,63,97,Beginner,2.5,True,,2026-05-09T05:04:38.090358,
483,64,90,Advanced,5.7,False,Internal Training Course Certification,2026-03-25T05:04:38.090403,
484,64,20,Beginner,7.7,True,Internal Training Course Certification,2025-09-17T05:04:38.090415,
485,64,169,Advanced,2.6,True,,2025-11-22T05:04:38.090427,
486,64,113,Advanced,6.3,False,,2026-07-29T05:04:38.090439,
487,64,5,Expert,5.3,False,,2025-10-19T05:04:38.090451,
488,64,195,Beginner,5.1,False,Internal Training Course Certification,2025-08-20T05:04:38.090462,
489,65,51,Expert,1.8,True,,2026-01-09T05:04:38.090507,
490,65,129,Intermediate,4.8,True,,2026-07-15T05:04:38.090520,
491,65,173,Beginner,4.0,True,,2025-11-11T05:04:38.090534,
492,65,171,Beginner,6.8,True,,2026-02-04T05:04:38.090546,
493,65,159,Advanced,2.9,False,Internal Training Course Certification,2026-06-03T05:04:38.090558,
494,65,109,Expert,5.2,True,Internal Training Course Certification,2026-01-28T05:04:38.090570,
495,66,194,Advanced,6.3,False,,2025-11-07T05:04:38.090716,
496,66,19,Intermediate,1.3,False,,2026-04-18T05:04:38.090759,
497,66,80,Advanced,3.9,False,,2025-12-29T05:04:38.090790,
498,66,114,Advanced,3.8,True,Internal Training Course Certification,2026-02-23T05:04:38.090809,
499,66,41,Beginner,5.2,True,Internal Training Course Certification,2026-03-04T05:04:38.090829,
500,67,172,Expert,4.1,True,Internal Training Course Certification,2026-02-09T05:04:38.090901,
501,67,125,Intermediate,3.6,True,,2026-01-31T05:04:38.090920,
502,67,186,Advanced,4.8,True,,2025-08-21T05:04:38.090937,
503,67,159,Expert,4.7,False,Internal Training Course Certification,2026-02-03T05:04:38.090953,
504,67,165,Beginner,8.0,True,Internal Training Course Certification,2026-01-01T05:04:38.090970,
505,68,19,Intermediate,5.3,False,Internal Training Course Certification,2025-12-11T05:04:38.091058,
506,68,88,Beginner,7.6,False,Internal Training Course Certification,2026-05-21T05:04:38.091079,
507,68,8,Beginner,2.6,False,,2025-10-21T05:04:38.091096,
508,68,170,Advanced,7.3,False,Internal Training Course Certification,2026-07-26T05:04:38.091112,
509,68,162,Intermediate,6.5,False,,2026-03-07T05:04:38.091129,
510,68,25,Intermediate,4.9,False,,2026-03-10T05:04:38.091146,
511,68,176,Expert,1.7,False,,2026-05-09T05:04:38.091162,
512,69,28,Advanced,5.5,True,,2026-02-06T05:04:38.091224,
513,69,145,Intermediate,3.5,False,Internal Training Course Certification,2025-12-09T05:04:38.091241,
514,69,14,Intermediate,6.4,True,Internal Training Course Certification,2026-07-24T05:04:38.091257,
515,69,36,Beginner,3.3,True,Internal Training Course Certification,2026-03-20T05:04:38.091273,
516,69,41,Advanced,7.3,False,Internal Training Course Certification,2026-02-16T05:04:38.091289,
517,69,173,Beginner,6.7,False,,2026-07-01T05:04:38.091308,
518,70,79,Intermediate,7.5,False,,2026-07-26T05:04:38.091368,
519,70,167,Expert,0.9,True,,2025-08-24T05:04:38.091384,
520,70,8,Beginner,3.3,True,,2025-11-03T05:04:38.091401,
521,70,20,Beginner,4.2,False,Internal Training Course Certification,2026-04-06T05:04:38.091417,
522,70,62,Expert,5.9,False,,2025-11-03T05:04:38.091435,
523,70,11,Beginner,2.1,True,,2025-10-11T05:04:38.091451,
524,71,116,Beginner,0.5,False,,2025-12-20T05:04:38.091517,
525,71,33,Beginner,3.7,True,Internal Training Course Certification,2026-01-29T05:04:38.091534,
526,71,148,Advanced,4.3,True,,2025-12-04T05:04:38.091550,
527,71,103,Expert,1.7,True,,2026-07-15T05:04:38.091566,
528,71,194,Intermediate,3.2,True,,2025-12-10T05:04:38.091581,
529,71,179,Intermediate,7.3,False,Internal Training Course Certification,2026-04-10T05:04:38.091597,
530,71,34,Expert,4.4,False,Internal Training Course Certification,2026-04-22T05:04:38.091613,
531,72,171,Intermediate,1.2,False,,2025-11-25T05:04:38.091673,
532,72,93,Advanced,6.7,True,Internal Training Course Certification,2025-12-21T05:04:38.091689,
533,72,69,Beginner,5.1,False,Internal Training Course Certification,2025-12-17T05:04:38.091705,
534,72,113,Advanced,3.0,True,,2025-09-22T05:04:38.091722,
535,72,134,Expert,3.2,False,Internal Training Course Certification,2026-01-21T05:04:38.091738,
536,72,159,Advanced,4.3,False,,2026-04-01T05:04:38.091756,
537,72,115,Intermediate,1.8,True,Internal Training Course Certification,2026-07-21T05:04:38.091774,
538,72,88,Expert,4.4,False,,2025-12-30T05:04:38.091789,
539,72,43,Advanced,1.4,False,,2025-11-08T05:04:38.091805,
540,73,114,Advanced,7.6,True,Internal Training Course Certification,2025-12-14T05:04:38.091866,
541,73,189,Expert,8.0,False,Internal Training Course Certification,2026-01-06T05:04:38.091881,
542,73,173,Beginner,6.7,False,,2026-02-18T05:04:38.091897,
543,73,143,Intermediate,4.5,False,,2025-10-28T05:04:38.091913,
544,73,83,Intermediate,5.1,True,,2026-07-11T05:04:38.091930,
545,73,177,Expert,0.7,True,,2026-07-30T05:04:38.091945,
546,73,86,Beginner,7.8,True,,2026-02-08T05:04:38.091961,
547,73,24,Expert,5.2,False,,2026-03-25T05:04:38.091977,
548,73,95,Expert,7.2,True,Internal Training Course Certification,2026-06-19T05:04:38.091993,
549,73,115,Advanced,1.6,False,,2026-06-30T05:04:38.092018,
550,74,80,Intermediate,4.6,True,,2025-09-27T05:04:38.092087,
551,74,196,Expert,3.3,False,,2025-11-02T05:04:38.092104,
552,74,182,Expert,5.6,False,,2025-09-09T05:04:38.092120,
553,74,88,Advanced,5.1,False,Internal Training Course Certification,2025-11-19T05:04:38.092136,
554,74,175,Advanced,5.1,False,Internal Training Course Certification,2026-01-01T05:04:38.092153,
555,74,113,Advanced,5.4,False,Internal Training Course Certification,2025-11-04T05:04:38.092169,
556,74,167,Beginner,1.2,True,,2026-01-12T05:04:38.092188,
557,74,11,Expert,6.0,False,,2026-04-01T05:04:38.092204,
558,74,27,Intermediate,2.6,False,,2026-02-04T05:04:38.092220,
559,74,104,Expert,2.9,False,Internal Training Course Certification,2025-09-14T05:04:38.092236,
560,75,171,Advanced,2.3,False,,2026-03-19T05:04:38.092297,
561,75,20,Beginner,6.5,True,,2025-12-27T05:04:38.092315,
562,75,89,Beginner,3.1,True,,2026-01-14T05:04:38.092333,
563,75,189,Beginner,1.5,False,Internal Training Course Certification,2025-09-01T05:04:38.092351,
564,75,70,Expert,4.4,False,Internal Training Course Certification,2025-11-06T05:04:38.092369,
565,75,49,Intermediate,6.1,False,,2026-04-14T05:04:38.092387,
566,75,185,Expert,4.7,False,,2026-04-28T05:04:38.092404,
567,75,117,Beginner,5.8,True,,2026-07-31T05:04:38.092421,
568,76,194,Intermediate,2.7,True,,2026-02-08T05:04:38.092489,
569,76,127,Intermediate,4.3,False,,2026-07-06T05:04:38.092508,
570,76,55,Intermediate,6.4,False,,2025-09-13T05:04:38.092526,
571,76,115,Beginner,0.6,False,,2026-03-18T05:04:38.092544,
572,76,165,Intermediate,1.5,False,,2026-06-30T05:04:38.092561,
573,76,135,Advanced,1.1,False,Internal Training Course Certification,2025-12-11T05:04:38.092579,
574,76,95,Intermediate,2.7,False,Internal Training Course Certification,2025-12-30T05:04:38.092597,
575,76,107,Intermediate,5.6,False,,2025-10-01T05:04:38.092617,
576,76,157,Intermediate,6.6,True,Internal Training Course Certification,2025-12-24T05:04:38.092635,
577,76,186,Beginner,3.8,True,,2026-06-16T05:04:38.092653,
578,77,164,Beginner,0.8,False,,2025-12-21T05:04:38.092720,
579,77,53,Beginner,3.2,True,,2026-07-20T05:04:38.092738,
580,77,19,Beginner,1.6,False,Internal Training Course Certification,2025-10-03T05:04:38.092756,
581,77,117,Intermediate,1.2,False,,2026-06-09T05:04:38.092775,
582,77,157,Intermediate,6.1,True,Internal Training Course Certification,2026-01-06T05:04:38.092791,
583,77,95,Beginner,3.4,True,,2025-12-16T05:04:38.092806,
584,77,192,Beginner,2.4,False,,2026-04-03T05:04:38.092822,
585,77,58,Expert,1.7,False,Internal Training Course Certification,2026-01-19T05:04:38.092841,
586,78,83,Beginner,2.1,True,,2026-06-07T05:04:38.092901,
587,78,33,Expert,3.0,False,,2025-11-07T05:04:38.092917,
588,78,58,Advanced,5.5,False,,2026-02-17T05:04:38.092937,
589,78,155,Intermediate,6.1,True,,2025-08-21T05:04:38.092953,
590,78,41,Intermediate,6.7,False,,2026-03-09T05:04:38.092969,
591,78,53,Expert,5.9,False,,2025-08-19T05:04:38.092985,
592,78,135,Expert,2.8,True,,2025-11-25T05:04:38.093001,
593,78,145,Beginner,1.4,False,,2026-01-17T05:04:38.093024,
594,78,121,Advanced,2.5,False,,2026-05-24T05:04:38.093041,
595,79,148,Expert,0.9,True,,2025-08-23T05:04:38.093108,
596,79,18,Expert,5.1,False,,2025-08-19T05:04:38.093124,
597,79,195,Intermediate,5.0,True,,2025-09-29T05:04:38.093140,
598,79,62,Beginner,7.0,False,,2025-11-24T05:04:38.093157,
599,79,27,Beginner,1.7,False,Internal Training Course Certification,2025-11-26T05:04:38.093173,
600,79,69,Beginner,5.0,False,,2025-09-26T05:04:38.093189,
601,79,182,Beginner,1.2,True,Internal Training Course Certification,2025-11-26T05:04:38.093208,
602,80,39,Intermediate,3.0,True,,2026-07-18T05:04:38.093268,
603,80,85,Advanced,5.9,False,,2025-09-10T05:04:38.093285,
604,80,125,Beginner,3.9,True,,2026-03-03T05:04:38.093301,
