id,employee_id,course_id,status,score,completion_date,expiry_date,hours_completed,certificate_issued,notes
372,64,19,Expired,74.8,2026-02-09T05:04:38.148188,2026-01-30T05:04:38.148188,0.0,False,
373,64,49,Expired,88.1,2025-12-09T05:04:38.148197,2025-11-29T05:04:38.148197,0.0,False,
374,64,32,Completed,92.3,2026-02-28T05:04:38.148207,2027-02-28T05:04:38.148207,40,True,
375,64,20,Not Started,,,,0.0,False,
376,64,72,Not Started,,,,0.0,False,
377,65,31,Not Started,,,,0.0,False,
378,65,90,Completed,69.2,2026-07-25T05:04:38.148224,2027-07-25T05:04:38.148224,24,True,
379,65,72,Completed,87.0,2025-04-30T05:04:38.148234,2026-04-30T05:04:38.148234,4,True,
380,65,16,In Progress,,,,12.0,False,
381,65,13,Expired,96.0,2025-06-26T05:04:38.148245,2025-06-16T05:04:38.148245,0.0,False,
382,65,43,In Progress,,,,1.8,False,
383,65,22,Expired,93.6,2026-02-05T05:04:38.148256,2026-01-26T05:04:38.148256,0.0,False,
384,65,100,Not Started,,,,0.0,False,
385,66,88,Completed,83.2,2025-05-06T05:04:38.148270,2026-05-06T05:04:38.148270,16,True,
386,66,24,Not Started,,,,0.0,False,
387,66,61,Expired,67.1,2026-03-04T05:04:38.148281,2026-02-22T05:04:38.148281,0.0,False,
388,66,36,Expired,85.1,2025-04-06T05:04:38.148290,2025-03-27T05:04:38.148290,0.0,False,
389,66,76,Not Started,,,,0.0,False,
390,67,24,Expired,76.3,2026-07-05T05:04:38.148305,2026-06-25T05:04:38.148305,0.0,False,
391,67,58,Not Started,,,,0.0,False,
392,67,41,Not Started,,,,0.0,False,
393,67,31,Not Started,,,,0.0,False,
394,67,93,Not Started,,,,0.0,False,
395,67,89,Completed,65.4,2026-01-11T05:04:38.148319,2027-01-11T05:04:38.148319,24,True,
396,68,4,Not Started,,,,0.0,False,
397,68,45,In Progress,,,,7.3,False,
398,68,84,In Progress,,,,0.7,False,
399,68,7,Completed,86.8,2026-01-11T05:04:38.148337,2027-01-11T05:04:38.148337,32,True,
400,68,10,Not Started,,,,0.0,False,
401,68,34,Not Started,,,,0.0,False,
402,68,48,In Progress,,,,3.9,False,
403,69,11,Expired,65.3,2025-09-26T05:04:38.148355,2025-09-16T05:04:38.148355,0.0,False,
404,69,35,Completed,94.8,2026-01-06T05:04:38.148364,2027-01-06T05:04:38.148364,16,True,
405,69,1,In Progress,,,,9.6,False,
406,69,40,In Progress,,,,1.7,False,
407,69,25,Not Started,,,,0.0,False,
408,69,33,Expired,83.2,2026-05-05T05:04:38.148378,2026-04-25T05:04:38.148378,0.0,False,
409,69,84,Expired,69.3,2026-07-13T05:04:38.148387,2026-07-03T05:04:38.148387,0.0,False,
410,70,44,Completed,92.7,2025-10-31T05:04:38.148400,2026-10-31T05:04:38.148400,4,True,
411,70,38,Completed,95.5,2025-08-04T05:04:38.148410,2026-08-04T05:04:38.148410,24,True,
412,70,2,In Progress,,,,21.7,False,
413,70,31,Not Started,,,,0.0,False,
414,70,66,Not Started,,,,0.0,False,
415,70,50,Expired,81.4,2025-10-24T05:04:38.148423,2025-10-14T05:04:38.148423,0.0,False,
416,71,42,In Progress,,,,20.1,False,
417,71,23,Expired,93.9,2026-01-27T05:04:38.148438,2026-01-17T05:04:38.148438,0.0,False,
418,71,2,Expired,73.4,2025-04-10T05:04:38.148448,2025-03-31T05:04:38.148448,0.0,False,
419,71,37,Not Started,,,,0.0,False,
420,71,65,Expired,96.9,2025-10-16T05:04:38.148459,2025-10-06T05:04:38.148459,0.0,False,
421,71,27,In Progress,,,,6.4,False,
422,71,95,Not Started,,,,0.0,False,
423,72,2,Not Started,,,,0.0,False,
424,72,72,In Progress,,,,2.7,False,
425,72,82,Expired,94.7,2026-05-15T05:04:38.148478,2026-05-05T05:04:38.148478,0.0,False,
426,72,79,In Progress,,,,11.6,False,
427,72,93,In Progress,,,,10.0,False,
428,73,78,Expired,74.9,2025-07-04T05:04:38.148494,2025-06-24T05:04:38.148494,0.0,False,
429,73,51,Completed,74.7,2025-09-20T05:04:38.148503,2026-09-20T05:04:38.148503,8,True,
430,73,4,Expired,78.2,2025-04-25T05:04:38.148513,2025-04-15T05:04:38.148513,0.0,False,
431,73,14,Completed,74.3,2026-06-18T05:04:38.148522,2027-06-18T05:04:38.148522,40,True,
432,73,82,Completed,83.1,2025-05-30T05:04:38.148532,2026-05-30T05:04:38.148532,16,True,
433,74,51,Not Started,,,,0.0,False,
434,74,3,Expired,70.4,2025-05-15T05:04:38.148545,2025-05-05T05:04:38.148545,0.0,False,
435,74,6,Expired,93.9,2026-06-17T05:04:38.148555,2026-06-07T05:04:38.148555,0.0,False,
436,74,5,Expired,79.7,2026-05-02T05:04:38.148564,2026-04-22T05:04:38.148564,0.0,False,
437,74,41,Completed,95.6,2026-07-28T05:04:38.148574,2027-07-28T05:04:38.148574,40,True,
438,75,76,In Progress,,,,5.3,False,
439,75,59,Expired,91.3,2025-03-31T05:04:38.148588,2025-03-21T05:04:38.148588,0.0,False,
440,75,48,Completed,69.9,2025-08-05T05:04:38.148597,2026-08-05T05:04:38.148597,8,True,
441,75,53,Not Started,,,,0.0,False,
442,75,55,Not Started,,,,0.0,False,
443,76,37,Completed,83.6,2026-04-14T05:04:38.148622,2027-04-14T05:04:38.148622,16,True,
444,76,90,In Progress,,,,17.7,False,
445,76,65,Completed,96.8,2025-12-21T05:04:38.148634,2026-12-21T05:04:38.148634,40,True,
446,76,29,Expired,81.2,2026-07-22T05:04:38.148643,2026-07-12T05:04:38.148643,0.0,False,
447,77,24,Not Started,,,,0.0,False,
448,77,19,Completed,79.9,2026-02-03T05:04:38.148659,2027-02-03T05:04:38.148659,8,True,
449,77,57,In Progress,,,,6.8,False,
450,77,25,Expired,76.8,2025-09-17T05:04:38.148670,2025-09-07T05:04:38.148670,0.0,False,
451,77,43,In Progress,,,,3.2,False,
452,77,30,In Progress,,,,1.2,False,
453,77,84,Not Started,,,,0.0,False,
454,77,38,Not Started,,,,0.0,False,
455,78,100,Expired,90.1,2025-05-27T05:04:38.148689,2025-05-17T05:04:38.148689,0.0,False,
456,78,31,Expired,88.3,2026-02-12T05:04:38.148699,2026-02-02T05:04:38.148699,0.0,False,
457,78,16,Completed,73.9,2025-09-08T05:04:38.148709,2026-09-08T05:04:38.148709,16,True,
458,78,98,Expired,97.2,2025-09-28T05:04:38.148720,2025-09-18T05:04:38.148720,0.0,False,
459,78,75,In Progress,,,,22.0,False,
460,78,82,Expired,77.8,2025-11-25T05:04:38.148731,2025-11-15T05:04:38.148731,0.0,False,
461,79,61,In Progress,,,,3.5,False,
462,79,4,Not Started,,,,0.0,False,
463,79,7,Completed,78.8,2025-05-19T05:04:38.148748,2026-05-19T05:04:38.148748,32,True,
464,79,55,Completed,67.3,2025-06-17T05:04:38.148758,2026-06-17T05:04:38.148758,40,True,
465,79,35,Not Started,,,,0.0,False,
466,79,37,Completed,99.8,2026-07-03T05:04:38.148768,2027-07-03T05:04:38.148768,16,True,
467,79,98,Not Started,,,,0.0,False,
468,80,64,Completed,97.8,2025-12-27T05:04:38.148783,2026-12-27T05:04:38.148783,8,True,
469,80,17,Expired,65.3,2025-07-05T05:04:38.148792,2025-06-25T05:04:38.148792,0.0,False,
470,80,82,In Progress,,,,11.9,False,
471,80,70,Not Started,,,,0.0,False,
472,80,21,In Progress,,,,2.0,False,
473,80,47,Expired,83.9,2026-03-18T05:04:38.148807,2026-03-08T05:04:38.148807,0.0,False,
474,81,68,Not Started,,,,0.0,False,
475,81,3,Completed,66.9,2026-06-06T05:04:38.148822,2027-06-06T05:04:38.148822,40,True,
476,81,79,Not Started,,,,0.0,False,
477,81,72,Not Started,,,,0.0,False,
478,81,71,In Progress,,,,1.7,False,
479,81,77,In Progress,,,,16.7,False,
480,81,36,Expired,98.9,2025-12-25T05:04:38.148837,2025-12-15T05:04:38.148837,0.0,False,
481,82,52,Expired,67.2,2026-06-08T05:04:38.148850,2026-05-29T05:04:38.148850,0.0,False,
482,82,7,Expired,92.8,2025-07-17T05:04:38.148859,2025-07-07T05:04:38.148859,0.0,False,
483,82,34,Expired,100.0,2026-05-03T05:04:38.148869,2026-04-23T05:04:38.148869,0.0,False,
484,82,75,Not Started,,,,0.0,False,
485,82,2,Expired,75.3,2025-05-12T05:04:38.148880,2025-05-02T05:04:38.148880,0.0,False,
486,83,72,Not Started,,,,0.0,False,
487,83,52,Completed,66.6,2025-11-18T05:04:38.148894,2026-11-18T05:04:38.148894,4,True,
488,83,62,Completed,67.8,2025-12-17T05:04:38.148904,2026-12-17T05:04:38.148904,40,True,
489,83,59,Completed,88.5,2026-05-05T05:04:38.148913,2027-05-05T05:04:38.148913,24,True,
490,84,8,Completed,75.3,2025-04-11T05:04:38.148926,2026-04-11T05:04:38.148926,8,True,
491,84,45,Expired,87.4,2025-04-01T05:04:38.148936,2025-03-22T05:04:38.148936,0.0,False,
492,84,62,In Progress,,,,29.6,False,
493,84,58,Not Started,,,,0.0,False,
494,84,34,In Progress,,,,9.6,False,
495,84,82,In Progress,,,,5.5,False,
496,84,74,Expired,76.2,2025-08-24T05:04:38.148951,2025-08-14T05:04:38.148951,0.0,False,
497,85,63,In Progress,,,,5.0,False,
498,85,65,In Progress,,,,23.8,False,
499,85,60,Expired,99.4,2026-07-07T05:04:38.148968,2026-06-27T05:04:38.148968,0.0,False,
500,85,18,Completed,75.8,2025-10-21T05:04:38.148977,2026-10-21T05:04:38.148977,24,True,
501,85,10,Not Started,,,,0.0,False,
502,85,14,In Progress,,,,18.9,False,
503,85,29,Completed,84.2,2026-01-12T05:04:38.148989,2027-01-12T05:04:38.148989,8,True,
504,85,55,Completed,85.0,2026-03-30T05:04:38.148999,2027-03-30T05:04:38.148999,40,True,
505,86,36,Completed,79.6,2025-05-22T05:04:38.149011,2026-05-22T05:04:38.149011,8,True,
506,86,72,In Progress,,,,0.7,False,
507,86,70,Completed,65.1,2025-08-14T05:04:38.149023,2026-08-14T05:04:38.149023,16,True,
508,86,19,Expired,79.6,2026-05-19T05:04:38.149032,2026-05-09T05:04:38.149032,0.0,False,
509,86,50,Completed,95.3,2025-10-14T05:04:38.149041,2026-10-14T05:04:38.149041,16,True,
510,87,93,Expired,69.1,2025-07-20T05:04:38.149053,2025-07-10T05:04:38.149053,0.0,False,
511,87,100,In Progress,,,,2.1,False,
512,87,50,Completed,94.7,2025-06-01T05:04:38.149065,2026-06-01T05:04:38.149065,16,True,
513,87,95,Expired,86.2,2025-10-02T05:04:38.149074,2025-09-22T05:04:38.149074,0.0,False,
514,88,96,Completed,94.1,2025-06-16T05:04:38.149086,2026-06-16T05:04:38.149086,4,True,
515,88,26,Completed,83.5,2026-01-30T05:04:38.149096,2027-01-30T05:04:38.149096,4,True,
516,88,81,Expired,81.3,2026-05-01T05:04:38.149105,2026-04-21T05:04:38.149105,0.0,False,
517,88,94,Completed,99.0,2025-10-15T05:04:38.149115,2026-10-15T05:04:38.149115,4,True,
518,88,87,Completed,98.7,2025-06-11T05:04:38.149124,2026-06-11T05:04:38.149124,16,True,
519,89,50,Completed,71.3,2026-05-31T05:04:38.149136,2027-05-31T05:04:38.149136,16,True,
520,89,81,Not Started,,,,0.0,False,
521,89,69,Expired,73.6,2026-04-20T05:04:38.149147,2026-04-10T05:04:38.149147,0.0,False,
522,89,7,Completed,76.8,2025-09-24T05:04:38.149157,2026-09-24T05:04:38.149157,32,True,
523,89,4,In Progress,,,,19.7,False,
524,90,24,Expired,84.5,2026-03-02T05:04:38.149173,2026-02-20T05:04:38.149173,0.0,False,
525,90,73,In Progress,,,,9.0,False,
526,90,45,Completed,95.2,2025-07-21T05:04:38.149185,2026-07-21T05:04:38.149185,8,True,
527,90,20,Completed,96.1,2025-10-30T05:04:38.149194,2026-10-30T05:04:38.149194,8,True,
528,90,37,In Progress,,,,4.9,False,
529,90,87,In Progress,,,,2.2,False,
530,90,94,In Progress,,,,1.0,False,
531,90,61,Completed,68.4,2026-05-22T05:04:38.149208,2027-05-22T05:04:38.149208,4,True,
532,91,26,Not Started,,,,0.0,False,
533,91,62,Expired,91.6,2026-04-24T05:04:38.149223,2026-04-14T05:04:38.149223,0.0,False,
534,91,16,Expired,78.8,2026-04-06T05:04:38.149232,2026-03-27T05:04:38.149232,0.0,False,
535,91,33,Not Started,,,,0.0,False,
536,91,23,In Progress,,,,14.3,False,
537,91,49,Not Started,,,,0.0,False,
538,91,40,Completed,67.7,2025-07-18T05:04:38.149246,2026-07-18T05:04:38.149246,8,True,
539,92,40,Not Started,,,,0.0,False,
540,92,84,In Progress,,,,2.1,False,
541,92,92,Not Started,,,,0.0,False,
542,92,50,Completed,73.9,2025-05-29T05:04:38.149263,2026-05-29T05:04:38.149263,16,True,
543,92,31,Completed,86.4,2025-12-28T05:04:38.149272,2026-12-28T05:04:38.149272,16,True,
544,93,10,Expired,67.6,2025-04-19T05:04:38.149284,2025-04-09T05:04:38.149284,0.0,False,
545,93,51,In Progress,,,,2.5,False,
546,93,22,Not Started,,,,0.0,False,
547,93,62,Not Started,,,,0.0,False,
548,94,31,Not Started,,,,0.0,False,
549,94,74,In Progress,,,,34.7,False,
550,94,57,Completed,99.0,2025-08-27T05:04:38.149305,2026-08-27T05:04:38.149305,16,True,
551,94,81,Not Started,,,,0.0,False,
552,94,42,Not Started,,,,0.0,False,
553,94,80,Not Started,,,,0.0,False,
554,94,93,Completed,79.7,2025-08-25T05:04:38.149318,2026-08-25T05:04:38.149318,16,True,
555,94,87,Expired,95.9,2025-04-18T05:04:38.149352,2025-04-08T05:04:38.149352,0.0,False,
556,95,71,In Progress,,,,11.0,False,
557,95,74,Expired,75.5,2025-11-03T05:04:38.149391,2025-10-24T05:04:38.149391,0.0,False,
558,95,31,Not Started,,,,0.0,False,
559,95,53,Expired,78.8,2025-09-22T05:04:38.149403,2025-09-12T05:04:38.149403,0.0,False,
560,96,35,Expired,77.1,2026-01-26T05:04:38.149416,2026-01-16T05:04:38.149416,0.0,False,
561,96,91,In Progress,,,,3.2,False,
562,96,59,Expired,98.5,2025-09-24T05:04:38.149428,2025-09-14T05:04:38.149428,0.0,False,
563,96,80,In Progress,,,,7.9,False,
564,96,29,Completed,66.0,2026-07-13T05:04:38.149439,2027-07-13T05:04:38.149439,8,True,
565,97,59,Expired,67.6,2026-04-27T05:04:38.149454,2026-04-17T05:04:38.149454,0.0,False,
566,97,22,Completed,82.2,2025-09-07T05:04:38.149464,2026-09-07T05:04:38.149464,8,True,
567,97,45,Expired,90.8,2025-05-18T05:04:38.149473,2025-05-08T05:04:38.149473,0.0,False,
568,97,52,Not Started,,,,0.0,False,
569,97,46,Completed,77.6,2025-12-02T05:04:38.149484,2026-12-02T05:04:38.149484,40,True,
570,97,94,In Progress,,,,3.6,False,
571,97,72,Not Started,,,,0.0,False,
572,98,5,Not Started,,,,0.0,False,
573,98,18,Completed,87.0,2026-01-28T05:04:38.149502,2027-01-28T05:04:38.149502,24,True,
574,98,35,In Progress,,,,6.6,False,
575,98,65,Expired,77.2,2026-01-23T05:04:38.149513,2026-01-13T05:04:38.149513,0.0,False,
576,98,28,In Progress,,,,2.7,False,
577,98,42,In Progress,,,,21.1,False,
578,98,77,Completed,96.0,2026-01-09T05:04:38.149526,2027-01-09T05:04:38.149526,24,True,
579,99,24,In Progress,,,,6.9,False,
580,99,74,Completed,77.1,2026-03-01T05:04:38.149542,2027-03-01T05:04:38.149542,40,True,
581,99,56,Expired,94.5,2025-08-05T05:04:38.149552,2025-07-26T05:04:38.149552,0.0,False,
582,99,58,In Progress,,,,22.2,False,
583,99,41,Completed,87.8,2026-07-07T05:04:38.149563,2027-07-07T05:04:38.149563,40,True,
584,100,44,In Progress,,,,1.4,False,
585,100,94,In Progress,,,,2.4,False,
586,100,67,Not Started,,,,0.0,False,
587,100,91,Completed,95.1,2025-04-25T05:04:38.149581,2026-04-25T05:04:38.149581,8,True,
588,100,86,In Progress,,,,4.1,False,
589,100,33,In Progress,,,,8.6,False,
590,100,41,In Progress,,,,6.0,False,
591,101,95,In Progress,,,,3.7,False,
592,101,88,In Progress,,,,10.2,False,
593,101,77,Not Started,,,,0.0,False,
594,101,33,In Progress,,,,9.5,False,
595,101,1,Expired,96.3,2026-07-04T05:04:38.149606,2026-06-24T05:04:38.149606,0.0,False,
596,101,40,Not Started,,,,0.0,False,
597,101,41,Not Started,,,,0.0,False,
598,101,24,Not Started,,,,0.0,False,
599,102,28,Completed,72.9,2026-04-05T05:04:38.149624,2027-04-05T05:04:38.149624,4,True,
600,102,62,In Progress,,,,6.3,False,
601,102,29,Completed,90.2,2025-11-10T05:04:38.149635,2026-11-10T05:04:38.149635,8,True,
602,102,95,Not Started,,,,0.0,False,
603,102,23,Not Started,,,,0.0,False,
604,103,90,Expired,65.8,2026-03-20T05:04:38.149650,2026-03-10T05:04:38.149650,0.0,False,
605,103,37,Expired,87.4,2026-04-22T05:04:38.149659,2026-04-12T05:04:38.149659,0.0,False,
606,103,86,Not Started,,,,0.0,False,
607,103,81,Not Started,,,,0.0,False,
608,103,24,Expired,83.5,2026-03-06T05:04:38.149672,2026-02-24T05:04:38.149672,0.0,False,
609,104,92,Not Started,,,,0.0,False,
610,104,17,Completed,77.3,2026-04-18T05:04:38.149687,2027-04-18T05:04:38.149687,40,True,
611,104,54,Completed,76.4,2026-07-28T05:04:38.149696,2027-07-28T05:04:38.149696,8,True,
612,104,15,Not Started,,,,0.0,False,
613,104,52,Completed,65.3,2025-08-10T05:04:38.149707,2026-08-10T05:04:38.149707,4,True,
614,104,57,In Progress,,,,6.5,False,
615,105,66,In Progress,,,,22.2,False,
616,105,22,Expired,79.0,2025-10-28T05:04:38.149724,2025-10-18T05:04:38.149724,0.0,False,
617,105,59,In Progress,,,,10.5,False,
618,105,31,Not Started,,,,0.0,False,
619,105,72,Expired,92.5,2026-06-24T05:04:38.149737,2026-06-14T05:04:38.149737,0.0,False,
620,105,6,Expired,94.6,2026-07-27T05:04:38.149746,2026-07-17T05:04:38.149746,0.0,False,
621,105,60,Expired,75.8,2026-04-25T05:04:38.149755,2026-04-15T05:04:38.149755,0.0,False,
622,105,11,Not Started,,,,0.0,False,
623,106,71,Completed,88.4,2025-08-26T05:04:38.149770,2026-08-26T05:04:38.149770,16,True,
624,106,41,Not Started,,,,0.0,False,
625,106,82,Completed,86.3,2025-11-28T05:04:38.149781,2026-11-28T05:04:38.149781,16,True,
626,106,84,In Progress,,,,0.9,False,
627,106,9,Not Started,,,,0.0,False,
628,106,56,Expired,83.7,2026-01-29T05:04:38.149794,2026-01-19T05:04:38.149794,0.0,False,
629,106,80,In Progress,,,,9.2,False,
630,106,72,Expired,98.4,2025-06-17T05:04:38.149805,2025-06-07T05:04:38.149805,0.0,False,
631,107,3,Expired,92.7,2025-06-03T05:04:38.149817,2025-05-24T05:04:38.149817,0.0,False,
632,107,65,In Progress,,,,25.7,False,
633,107,22,Completed,98.8,2025-08-30T05:04:38.149828,2026-08-30T05:04:38.149828,8,True,
634,107,100,Completed,80.6,2025-10-03T05:04:38.149838,2026-10-03T05:04:38.149838,8,True,
635,108,8,Expired,83.4,2026-07-19T05:04:38.149850,2026-07-09T05:04:38.149850,0.0,False,
636,108,66,In Progress,,,,35.6,False,
637,108,75,In Progress,,,,17.1,False,
638,108,44,Expired,66.3,2026-01-14T05:04:38.149863,2026-01-04T05:04:38.149863,0.0,False,
639,108,98,Expired,68.7,2026-06-19T05:04:38.149873,2026-06-09T05:04:38.149873,0.0,False,
640,109,10,Completed,79.2,2026-02-01T05:04:38.149886,2027-02-01T05:04:38.149886,16,True,
641,109,94,Expired,74.7,2025-09-22T05:04:38.149895,2025-09-12T05:04:38.149895,0.0,False,
642,109,90,Not Started,,,,0.0,False,
643,109,30,In Progress,,,,3.1,False,
644,109,51,Not Started,,,,0.0,False,
645,109,55,In Progress,,,,12.6,False,
646,109,41,In Progress,,,,19.5,False,
647,110,68,Expired,69.3,2026-01-03T05:04:38.149915,2025-12-24T05:04:38.149915,0.0,False,
648,110,72,Expired,79.9,2026-01-16T05:04:38.149925,2026-01-06T05:04:38.149925,0.0,False,
649,110,12,Expired,72.0,2026-07-23T05:04:38.149934,2026-07-13T05:04:38.149934,0.0,False,
650,110,65,Completed,68.8,2026-06-30T05:04:38.149944,2027-06-30T05:04:38.149944,40,True,
651,110,21,In Progress,,,,0.9,False,
652,111,84,Not Started,,,,0.0,False,
653,111,66,Expired,85.0,2026-07-24T05:04:38.149960,2026-07-14T05:04:38.149960,0.0,False,
654,111,17,Completed,82.7,2026-07-25T05:04:38.149969,2027-07-25T05:04:38.149969,40,True,
655,111,41,Expired,85.0,2025-05-05T05:04:38.149979,2025-04-25T05:04:38.149979,0.0,False,
656,111,90,Completed,84.6,2026-04-17T05:04:38.149988,2027-04-17T05:04:38.149988,24,True,
657,111,98,In Progress,,,,5.2,False,
658,111,26,Expired,74.9,2026-04-06T05:04:38.149999,2026-03-27T05:04:38.149999,0.0,False,
659,112,46,Not Started,,,,0.0,False,
660,112,49,Completed,95.4,2025-05-22T05:04:38.150013,2026-05-22T05:04:38.150013,40,True,
661,112,94,Completed,87.1,2026-01-20T05:04:38.150034,2027-01-20T05:04:38.150034,4,True,
662,112,63,Completed,71.6,2025-05-27T05:04:38.150079,2026-05-27T05:04:38.150079,16,True,
663,113,33,In Progress,,,,11.2,False,
664,113,88,In Progress,,,,3.9,False,
665,113,72,Completed,79.4,2025-06-01T05:04:38.150114,2026-06-01T05:04:38.150114,4,True,
666,113,39,Expired,79.8,2026-05-13T05:04:38.150128,2026-05-03T05:04:38.150128,0.0,False,
667,113,1,In Progress,,,,10.8,False,
668,113,85,Expired,91.0,2026-05-02T05:04:38.150143,2026-04-22T05:04:38.150143,0.0,False,
669,113,95,Completed,78.6,2026-02-28T05:04:38.150154,2027-02-28T05:04:38.150154,8,True,
670,113,89,Expired,86.7,2025-09-21T05:04:38.150166,2025-09-11T05:04:38.150166,0.0,False,
671,114,31,Not Started,,,,0.0,False,
672,114,71,Completed,93.3,2025-09-16T05:04:38.150184,2026-09-16T05:04:38.150184,16,True,
673,114,28,Completed,99.1,2025-05-06T05:04:38.150195,2026-05-06T05:04:38.150195,4,True,
674,114,61,In Progress,,,,2.0,False,
675,114,84,In Progress,,,,1.3,False,
676,114,65,In Progress,,,,31.8,False,
677,114,53,Completed,92.4,2026-07-09T05:04:38.150213,2027-07-09T05:04:38.150213,40,True,
678,115,65,Not Started,,,,0.0,False,
679,115,89,In Progress,,,,7.5,False,
680,115,33,Expired,74.3,2026-07-24T05:04:38.150231,2026-07-14T05:04:38.150231,0.0,False,
681,115,87,Expired,83.6,2026-02-25T05:04:38.150242,2026-02-15T05:04:38.150242,0.0,False,
682,115,43,Expired,95.6,2026-04-14T05:04:38.150254,2026-04-04T05:04:38.150254,0.0,False,
683,116,96,Completed,69.7,2026-01-25T05:04:38.150269,2027-01-25T05:04:38.150269,4,True,
684,116,97,Not Started,,,,0.0,False,
685,116,72,Not Started,,,,0.0,False,
686,116,9,Not Started,,,,0.0,False,
687,116,57,In Progress,,,,13.3,False,
688,116,23,Not Started,,,,0.0,False,
689,117,17,In Progress,,,,3.7,False,
690,117,45,Expired,79.2,2025-05-01T05:04:38.150293,2025-04-21T05:04:38.150293,0.0,False,
691,117,78,Completed,98.4,2025-11-19T05:04:38.150304,2026-11-19T05:04:38.150304,40,True,
692,117,26,Completed,90.8,2026-06-17T05:04:38.150315,2027-06-17T05:04:38.150315,4,True,
693,117,2,Not Started,,,,0.0,False,
694,117,44,Not Started,,,,0.0,False,
695,117,31,Completed,90.1,2026-03-02T05:04:38.150328,2027-03-02T05:04:38.150328,16,True,
696,117,55,In Progress,,,,16.0,False,
697,118,11,Completed,93.4,2026-07-01T05:04:38.150344,2027-07-01T05:04:38.150344,40,True,
698,118,27,Not Started,,,,0.0,False,
699,118,67,Completed,92.2,2025-08-10T05:04:38.150356,2026-08-10T05:04:38.150356,24,True,
700,118,59,Not Started,,,,0.0,False,
701,119,90,Not Started,,,,0.0,False,
702,119,24,In Progress,,,,39.4,False,
703,119,9,Not Started,,,,0.0,False,
704,119,38,Expired,84.1,2025-05-04T05:04:38.150377,2025-04-24T05:04:38.150377,0.0,False,
705,119,65,In Progress,,,,10.3,False,
706,119,76,In Progress,,,,3.8,False,
707,120,98,In Progress,,,,4.1,False,
708,120,79,Not Started,,,,0.0,False,
709,120,35,Completed,95.7,2026-02-22T05:04:38.150398,2027-02-22T05:04:38.150398,16,True,
710,120,85,Not Started,,,,0.0,False,
711,120,49,Expired,77.3,2025-10-31T05:04:38.150410,2025-10-21T05:04:38.150410,0.0,False,
712,120,5,Completed,72.4,2026-05-17T05:04:38.150421,2027-05-17T05:04:38.150421,8,True,
713,121,15,Not Started,,,,0.0,False,
714,121,5,Expired,75.0,2025-06-29T05:04:38.150437,2025-06-19T05:04:38.150437,0.0,False,
715,121,50,Expired,70.9,2025-12-13T05:04:38.150448,2025-12-03T05:04:38.150448,0.0,False,
716,121,94,Not Started,,,,0.0,False,
717,121,56,Not Started,,,,0.0,False,
